,,,pyramid,bob,raw,100,42,123,31,300,68,63,22,9,19,31,17,47,129,16,29,12,63,300,64,17,46,67,26,300,16,22,60,14,22,30,,,,,,,,
,,,pyramid,stolowd,raw,47,75,69,26,119,35,15,14,17,13,28,26,35,82,8,68,21,31,43,80,13,11,12,130,30,12,23,41,9,41,34,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Q=2; G=1;  else 0,bee,sary,raw,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,
,,,bee,sal,raw,2,1,2,1,2,1,2,2,1,1,1,2,2,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,,,,,,,,
,,,bee,bob,raw,1,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,,,,,,,,
,,,bee,stolowd,raw,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,start w/:,maced,swags,sated,plugs,major,pansy,abuts,money,cacao,hyoid,ribes,hydro,ogler,karat,gaols,sengi,whisk,serer,mixes,dhaks,eikon,oozes,valor,syncs,great,cuish,evils,oxims,rusts,kheda,whelm,,,,,,,,
,,slots left; fail = -1,wordle,sary,raw,3,1,1,2,3,0,3,3,1,2,1,1,1,1,-1,2,2,1,2,1,2,1,2,3,3,1,1,0,3,1,2,,,,,,,,
,,,wordle,sal,raw,3,2,2,3,3,3,2,1,-1,1,-1,3,1,1,-1,3,2,2,1,2,3,4,2,2,2,1,2,1,3,3,2,,,,,,,,
,,,wordle,bob,raw,3,2,3,2,3,0,3,2,0,2,1,2,2,2,-1,3,3,1,2,1,3,0,1,4,1,0,2,2,2,0,2,,,,,,,,
,,,wordle,stolowd,raw,3,2,3,1,2,2,3,2,1,2,1,3,3,1,1,2,2,2,1,1,2,2,1,2,2,1,3,1,3,3,3,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,>6 = +10s/guess,keyword,sary,raw,55,7,20,24,54,187,9,13,17,12,13,40,111,13,17,58,26,30,34,24,44,28,17,24,39,24,26,22,31,24,34,,,,,,,,
,,,keyword,sal,raw,47,11,7,26,24,28,8,32,26,7,11,25,73,31,14,53,14,59,33,12,52,24,13,19,17,49,14,32,23,19,40,,,,,,,,
,,,keyword,bob,raw,28,31,5,24,11,15,9,7,44,35,15,69,161,89,15,62,11,141,638,16,20,10,33,20,47,150,15,18,10,11,18,,,,,,,,
,,,keyword,stolowd,raw,50,10,18,25,30,18,13,14,55,17,10,23,13,11,42,99,21,39,17,27,24,10,34,19,25,26,15,15,41,16,34,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,score,quintumble,sary,raw,99,98,98,98,86,74,96,99,93,96,99,98,99,95,95,99,61,99,98,98,97,20,97,100,97,98,98,100,99,84,97,,,,92.55172414,,,,
,,,quintumble,sal,raw,99,99,100,99,99,100,99,99,99,100,72,98,100,98,98,100,96,99,100,98,55,100,99,100,97,99,100,100,100,98,100,,,,96.62068966,,,,
,,,quintumble,bob,raw,54,100,99,97,100,0,96,97,95,98,98,98,100,95,98,99,98,100,99,84,99,76,98,100,86,76,100,97,74,84,97,,,,90.03448276,,,,
,,,quintumble,stolowd,raw,100,99,98,96,99,99,100,99,95,100,93,99,98,98,98,99,98,100,96,97,97,99,96,100,97,98,99,99,91,97,99,,,,97.82758621,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,,,=,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,crossword,sary,rank,3,4,3,1,3,1,3,3,2,2,2,4,2,3,4,3,4,3,4,4,2,2,3,2,4,4,2,2,4,3,3,,,,2.866666667,,,,
,,,crossword,sal,rank,1,3,1,3,2,4,2,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,3,1,1,1,,,,1.5,,,,
,,,crossword,bob,rank,2,1,4,2,1,3,1,1,3,3,3,3,4,2,2,2,3,4,2,3,4,3,2,3,2,3,4,1,2,2,2,,,,2.5,,,,
,,,crossword,stolowd,rank,3,2,2,4,4,2,4,4,4,4,4,1,3,4,3,4,1,2,3,2,3,4,4,4,3,1,3,4,3,4,4,,,,3.1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,connections,sary,rank,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,3,1,1,1,1,1,1,4,3,1,1,4,1,3,1,2,,,,1.5,,,,
,,,connections,sal,rank,4,1,3,1,1,1,1,3,3,1,1,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,,,,1.5,,,,
,,,connections,bob,rank,1,4,3,1,1,4,1,1,1,1,1,1,2,1,3,3,1,4,1,1,1,1,3,3,1,1,1,1,2,1,4,,,,1.7,,,,
,,,connections,stolowd,rank,1,1,1,1,1,1,1,3,3,3,1,1,3,1,4,1,4,1,1,1,1,1,1,1,4,1,1,4,1,4,2,,,,1.766666667,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,pyramid,sary,rank,4,4,3,2,3,3,4,3,1,3,4,4,1,2,4,4,4,2,3,4,3,3,2,4,2,1,4,2,3,1,1,,,,2.9,,,,
,,,pyramid,sal,rank,1,2,1,1,2,1,1,1,4,4,1,1,2,1,2,1,1,4,2,1,4,1,3,1,3,3,1,1,1,3,2,,,,1.833333333,,,,
,,,pyramid,bob,rank,3,1,4,4,4,4,3,4,2,2,3,2,4,4,3,2,2,3,4,2,2,4,4,2,4,4,2,4,4,2,3,,,,3.066666667,,,,
,,,pyramid,stolowd,rank,2,3,2,3,1,2,2,2,3,1,2,3,3,3,1,3,3,1,1,3,1,2,1,3,1,2,3,3,2,4,4,,,,2.2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bee,sary,rank,2,1,2,1,2,1,1,2,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,,,,1.266666667,,,,
,,,bee,sal,rank,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,1,,,,
,,,bee,bob,rank,2,1,2,1,2,1,1,2,4,1,1,2,3,1,1,2,1,2,1,1,1,1,1,4,1,2,1,1,1,4,2,,,,1.633333333,,,,
,,,bee,stolowd,rank,2,1,2,1,2,1,4,2,1,1,1,2,3,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,,,,1.433333333,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,wordle,sary,rank,1,4,4,2,1,3,1,1,1,1,1,4,3,2,2,3,2,3,1,2,3,3,1,2,1,1,4,4,1,3,2,,,,2.166666667,,,,
,,,wordle,sal,rank,1,1,3,1,1,1,4,4,4,4,4,1,3,2,2,1,2,1,3,1,1,1,1,3,2,1,2,2,1,1,2,,,,1.966666667,,,,
,,,wordle,bob,rank,1,1,1,2,1,3,1,2,3,1,1,3,2,1,2,1,1,3,1,2,1,4,3,1,4,4,2,1,4,4,2,,,,2.033333333,,,,
,,,wordle,stolowd,rank,1,1,1,4,4,2,1,2,1,1,1,1,1,2,1,3,2,1,3,2,3,2,3,3,2,1,1,2,1,1,1,,,,1.8,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,keyword,sary,rank,4,1,4,1,4,4,2,2,1,2,3,3,3,2,3,2,4,1,3,3,3,4,2,4,3,1,4,3,3,4,2,,,,,,,,
,,,keyword,sal,rank,2,3,2,4,2,3,1,4,2,1,2,2,2,3,1,1,2,3,2,1,4,3,1,1,1,3,1,4,2,3,4,,,,,,,,
,,,keyword,bob,rank,1,4,1,1,1,1,2,1,3,4,4,4,4,4,2,3,1,4,4,2,1,1,3,3,4,4,2,2,1,1,1,,,,,,,,
,,,keyword,stolowd,rank,3,2,3,3,3,2,4,3,4,3,1,1,1,1,4,4,3,2,1,4,2,1,4,1,2,2,2,1,4,2,2,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,quintumble,sary,rank,2,4,3,2,4,3,3,1,4,4,1,2,3,3,4,2,4,3,3,1,2,4,3,1,1,2,4,1,2,3,3,,,,2.620689655,,,,
,,,quintumble,sal,rank,2,2,1,1,2,1,2,1,1,1,4,2,1,1,1,1,3,3,1,1,4,1,1,1,1,1,1,1,1,1,1,,,,1.517241379,,,,
,,,quintumble,bob,rank,4,1,2,3,1,4,3,4,2,3,2,2,1,3,1,2,1,1,2,4,1,3,2,1,4,4,1,4,4,3,3,,,,2.413793103,,,,
,,,quintumble,stolowd,rank,1,2,3,4,2,2,1,1,2,1,3,1,4,1,1,2,1,1,4,3,2,2,4,1,1,2,3,3,3,2,2,,,,2.103448276,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,raw rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,sary,rank,17,19,20,10,18,16,15,13,11,17,13,20,14,14,19,19,20,15,16,16,15,18,16,17,13,12,23,14,17,16,15,,,,466,,,,
,,,,sal,rank,12,13,12,12,11,12,12,16,16,13,14,10,13,10,9,7,14,14,11,7,16,9,9,9,10,12,8,13,10,11,12,,,,333,,,,
,,,,bob,rank,14,13,17,14,11,20,12,15,18,15,15,17,20,16,14,15,10,21,15,15,11,17,18,17,20,22,13,14,18,17,17,,,,460,,,,
,,,,stolowd,rank,13,12,14,20,17,12,17,17,18,14,13,10,18,13,15,19,15,10,14,16,13,13,18,14,14,11,14,18,15,18,17,,,,432,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,rank rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,sary,,4,4,4,1,4,3,3,1,1,4,1,4,2,3,4,3,4,3,4,3,3,4,2,3,2,2,4,2,3,2,2,,,,83,,,,
,,,,sal,,1,2,1,2,1,1,1,3,2,1,3,1,1,1,1,1,2,2,1,1,4,1,1,1,1,2,1,1,1,1,1,,,,42,,,,
,,,,bob,,3,2,3,3,1,4,1,2,3,3,4,3,4,4,2,2,1,4,3,2,1,3,3,3,4,4,2,2,4,3,3,,,,80,,,,
,,,,stolowd,,2,1,2,4,3,1,4,4,3,2,1,1,3,2,3,3,3,1,2,3,2,2,3,2,3,1,3,4,2,4,3,,,,72,,,,
