,,,waffle,stolowd,raw,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,seconds,pyramid,sary,raw,37,16,300,62,300,31,79,44,53,17,26,46,20,25,17,36,15,58,16,183,82,109,73,163,23,24,52,94,62,,,,,,,,,,
,,,pyramid,sal,raw,13,18,52,74,113,80,86,43,13,6,8,17,58,35,34,51,47,19,7,128,74,80,67,178,87,112,7,98,14,,,,,,,,,,
,,,pyramid,bob,raw,31,43,33,40,270,300,131,43,213,18,22,61,177,67,26,57,41,18,26,69,151,54,49,48,191,34,22,242,58,,,,,,,,,,
,,,pyramid,stolowd,raw,26,34,19,68,47,40,19,37,40,21,14,211,17,46,15,15,24,24,14,70,103,87,21,143,22,18,40,71,69,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Q=2; G=1;  else 0,bee,sary,raw,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,1,,,,,,,,,,
,,,bee,sal,raw,2,1,1,1,2,1,2,1,2,2,2,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,2,,,,,,,,,,
,,,bee,bob,raw,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,,,,,,,,,,
,,,bee,stolowd,raw,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,start w/:,sensa,sexts,ferly,loxes,doggo,peeve,gamay,sharp,amass,money,gnaws,undue,zanza,pyres,panga,towny,skite,peage,gamps,edict,wanks,welsh,pomes,mures,shops,amice,wanly,uncap,hoars,,,,,,,,,,
,,slots left; fail = -1,wordle,sary,raw,2,2,2,2,3,2,0,1,2,1,0,0,1,1,2,2,2,2,3,3,2,1,0,3,2,3,2,0,2,,,,,,,,,,
,,,wordle,sal,raw,3,1,3,1,1,1,2,3,3,2,2,3,1,3,3,2,2,2,2,2,3,1,1,-1,2,2,1,1,3,,,,,,,,,,
,,,wordle,bob,raw,2,2,2,-1,3,1,1,2,3,2,0,3,2,1,3,2,0,3,2,1,2,1,3,2,3,2,1,1,2,,,,,,,,,,
,,,wordle,stolowd,raw,3,1,3,2,3,2,3,3,2,3,2,2,2,3,2,1,2,2,4,0,3,3,2,-1,2,3,3,1,3,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,>6 = +10s/guess,keyword,sary,raw,37,25,19,36,41,13,15,54,14,59,31,11,10,12,28,134,30,20,28,71,12,49,37,8,13,14,17,17,47,,,,,,,,,,
,,,keyword,sal,raw,32,14,17,30,29,12,18,17,24,71,18,32,30,16,31,26,61,13,20,20,49,12,9,11,15,15,20,25,39,,,,,,,,,,
,,,keyword,bob,raw,14,15,28,23,23,27,60,23,9,50,25,10,23,20,28,46,60,18,36,35,11,42,15,6,22,75,18,19,28,,,,,,,,,,
,,,keyword,stolowd,raw,33,65,39,21,36,16,17,45,14,86,57,18,32,19,57,38,43,9,11,31,13,28,14,16,13,13,16,16,21,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,score,quintumble,sary,raw,99,99,96,100,99,99,82,98,99,72,73,84,83,83,99,99,99,99,95,100,85,98,99,97,94,63,98,65,100,,,,,,91.5862069,,,,
,,,quintumble,sal,raw,97,100,100,100,99,99,94,98,100,95,98,97,97,100,99,100,99,100,99,98,95,98,98,99,100,99,99,97,97,,,,,,98.31034483,,,,
,,,quintumble,bob,raw,98,99,71,100,96,99,94,42,99,19,100,0,98,95,99,83,98,94,54,0,98,0,86,86,98,98,98,93,76,,,,,,78.31034483,,,,
,,,quintumble,stolowd,raw,99,99,89,100,99,100,100,91,100,87,97,99,97,98,99,99,99,98,98,99,99,99,91,99,96,98,99,99,98,,,,,,97.4137931,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,# correct,flashback,sary,raw,,,,8,,,,,,,6,,,,,,,7,,,,,,,7,,,,,,,,,,,,,,
,,,flashback,sal,raw,,,,6,,,,,,,7,,,,,,,7,,,,,,,6,,,,,,,,,,,,,,
,,,flashback,bob,raw,,,,8,,,,,,,8,,,,,,,8,,,,,,,6,,,,,,,,,,,,,,
,,,flashback,stolowd,raw,,,,7,,,,,,,8,,,,,,,6,,,,,,,8,,,,,,,,,,,,,,
,,,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,,,,,=,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,crossword,sary,rank,1,4,3,3,4,4,4,3,4,1,1,2,4,3,4,1,3,3,3,3,3,4,3,3,2,2,3,4,4,,,,,,2.965517241,,,,
,,,crossword,sal,rank,3,2,4,1,1,3,2,1,2,2,4,1,2,4,3,3,1,1,1,2,2,2,1,2,3,3,1,2,1,,,,,,2.068965517,,,,
,,,crossword,bob,rank,2,3,1,2,2,1,3,4,1,3,3,3,1,1,2,2,4,4,2,1,1,1,2,4,4,1,2,1,3,,,,,,2.206896552,,,,
,,,crossword,stolowd,rank,4,1,2,4,3,2,1,2,3,4,2,4,3,2,1,4,2,2,4,4,4,3,4,1,1,4,4,3,2,,,,,,2.75862069,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,connections,sary,rank,2,1,1,1,4,1,1,1,3,2,1,4,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,4,1,,,,,,1.517241379,,,,
,,,connections,sal,rank,1,1,1,1,1,1,1,1,3,2,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,,,,,,1.379310345,,,,
,,,connections,bob,rank,3,1,1,1,1,1,1,1,1,4,1,1,3,1,4,1,1,1,1,1,3,4,1,1,1,1,4,1,1,,,,,,1.620689655,,,,
,,,connections,stolowd,rank,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,1,1,1,1,1,1,1,1,1,,,,,,1.379310345,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,waffle,sary,rank,3,1,1,1,1,1,1,3,1,1,1,3,1,1,1,3,1,1,1,1,1,1,3,1,4,1,1,1,1,,,,,,1.448275862,,,,
,,,waffle,sal,rank,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1.103448276,,,,
,,,waffle,bob,rank,4,4,4,4,1,4,1,4,4,4,4,4,4,3,3,4,4,1,4,4,4,4,4,4,1,1,3,4,4,,,,,,3.379310345,,,,
,,,waffle,stolowd,rank,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1.068965517,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,pyramid,sary,rank,4,1,4,2,4,1,2,4,3,2,4,2,2,1,2,2,1,4,3,4,2,4,4,3,2,2,4,2,3,,,,,,2.689655172,,,,
,,,pyramid,sal,rank,1,2,3,4,2,3,3,2,1,1,1,1,3,2,4,3,4,2,1,3,1,2,3,4,3,4,1,3,1,,,,,,2.344827586,,,,
,,,pyramid,bob,rank,3,4,2,1,3,4,4,2,4,3,3,3,4,4,3,4,3,1,4,1,4,1,2,1,4,3,2,4,2,,,,,,2.862068966,,,,
,,,pyramid,stolowd,rank,2,3,1,3,1,2,1,1,2,4,2,4,1,3,1,1,2,3,2,2,3,3,1,2,1,1,3,1,4,,,,,,2.068965517,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bee,sary,rank,2,1,1,1,2,1,1,1,2,2,3,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,4,2,,,,,,1.413793103,,,,
,,,bee,sal,rank,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,,,,
,,,bee,bob,rank,2,1,1,1,2,1,3,1,2,2,1,4,1,1,1,1,4,2,4,3,2,1,1,1,1,1,1,1,2,,,,,,1.689655172,,,,
,,,bee,stolowd,rank,2,1,1,1,2,1,3,1,2,2,3,1,1,1,1,1,1,2,1,3,2,1,1,1,1,1,1,1,2,,,,,,1.448275862,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,wordle,sary,rank,3,1,3,1,1,1,4,4,3,4,3,4,3,3,3,1,1,2,2,1,3,2,4,1,2,1,2,4,3,,,,,,2.413793103,,,,
,,,wordle,sal,rank,1,3,1,3,4,3,2,1,1,2,1,1,3,1,1,1,1,2,3,2,1,2,3,3,2,3,3,1,1,,,,,,1.931034483,,,,
,,,wordle,bob,rank,3,1,3,4,1,3,3,3,1,2,3,1,1,3,1,1,4,1,3,3,3,2,1,2,1,3,3,1,3,,,,,,2.206896552,,,,
,,,wordle,stolowd,rank,1,3,1,1,1,1,1,1,3,1,1,3,1,1,3,4,1,2,1,4,1,1,2,3,2,1,1,1,1,,,,,,1.655172414,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,keyword,sary,rank,4,3,2,4,4,2,1,4,2,2,3,2,1,1,1,4,1,4,3,4,2,4,4,2,1,2,2,2,4,,,,,,,,,,
,,,keyword,sal,rank,2,1,1,3,2,1,3,1,4,3,1,4,3,2,3,1,4,2,2,1,4,1,1,3,3,3,4,4,3,,,,,,,,,,
,,,keyword,bob,rank,1,2,3,2,1,4,4,2,1,1,2,1,2,4,1,3,3,3,4,3,1,3,3,1,4,4,3,3,2,,,,,,,,,,
,,,keyword,stolowd,rank,3,4,4,1,3,3,2,3,2,4,4,3,4,3,4,2,2,1,1,2,3,2,2,4,1,1,1,1,1,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,quintumble,sary,rank,1,2,2,1,1,2,4,1,3,3,4,3,4,4,1,2,1,2,3,1,4,2,1,3,4,4,3,4,1,,,,,,2.448275862,,,,
,,,quintumble,sal,rank,4,1,1,1,1,2,2,1,1,1,2,2,2,1,1,1,1,1,1,3,3,2,2,1,1,1,1,2,3,,,,,,1.586206897,,,,
,,,quintumble,bob,rank,3,2,4,1,4,2,2,4,3,4,1,4,1,3,1,4,4,4,4,4,2,4,4,4,2,2,3,3,4,,,,,,3,,,,
,,,quintumble,stolowd,rank,1,2,3,1,1,1,1,3,1,2,3,1,2,2,1,2,1,3,2,2,1,1,3,1,3,2,1,1,2,,,,,,1.724137931,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,flashback,sary,rank,,,,1,,,,,,,4,,,,,,,2,,,,,,,2,,,,,,,,,,,,,,
,,,flashback,sal,rank,,,,4,,,,,,,3,,,,,,,2,,,,,,,3,,,,,,,,,,,,,,
,,,flashback,bob,rank,,,,1,,,,,,,1,,,,,,,1,,,,,,,3,,,,,,,,,,,,,,
,,,flashback,stolowd,rank,,,,3,,,,,,,1,,,,,,,4,,,,,,,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,raw rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,sary,rank,20,14,17,15,21,13,18,21,21,17,24,21,17,15,14,15,10,21,17,16,18,21,21,15,19,14,17,25,19,,,,,,516,,,,
,,,,sal,rank,14,12,13,19,13,15,15,9,14,13,15,14,18,13,18,12,14,13,11,16,16,12,13,16,18,17,13,15,12,,,,,,413,,,,
,,,,bob,rank,21,18,19,17,15,20,21,21,17,23,19,21,17,20,16,20,27,18,26,20,20,20,18,18,21,16,21,18,21,,,,,,569,,,,
,,,,stolowd,rank,17,16,17,16,13,12,11,13,15,19,18,18,14,16,13,19,11,19,13,22,16,13,15,14,12,12,13,10,14,,,,,,431,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,rank rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,sary,,3,2,2,1,4,2,3,3,4,2,4,3,2,2,2,2,1,4,3,1,3,4,4,2,3,2,3,4,3,,,,,,78,,,,
,,,,sal,,1,1,1,4,1,3,2,1,1,1,1,1,4,1,4,1,3,1,1,1,1,1,1,3,2,4,1,2,1,,,,,,50,,,,
,,,,bob,,4,4,4,3,3,4,4,3,3,4,3,3,2,4,3,4,4,2,4,3,4,3,3,4,4,3,4,3,4,,,,,,100,,,,
,,,,stolowd,,2,3,2,2,1,1,1,2,2,3,2,2,1,3,1,3,2,3,2,4,1,2,2,1,1,1,1,1,2,,,,,,54,,,,
